Country/Region,Date,Confirmed Cases,Days,Log Confirmed Cases,Lag Days
Italy,2020-05-07,215858,107,12.282376063071892,88
Italy,2020-05-08,217185,108,12.288504803883631,89
Italy,2020-05-09,218268,109,12.293478944527841,90
Italy,2020-05-10,219070,110,12.297146592429545,91
Italy,2020-05-11,219814,111,12.30053701319078,92
Peru,2020-03-16,86,55,4.454347296253507,1
Peru,2020-03-17,117,56,4.762173934797756,2
Peru,2020-03-18,145,57,4.976733742420574,3
Peru,2020-03-19,234,58,5.455321115357702,4
Peru,2020-03-20,234,59,5.455321115357702,5
Peru,2020-03-21,318,60,5.762051382780177,6
Peru,2020-03-22,363,61,5.8944028342648505,7
Peru,2020-03-23,395,62,5.978885764901122,8
Peru,2020-03-24,416,63,6.030685260261263,9
Peru,2020-03-25,480,64,6.173786103901937,10
Peru,2020-03-26,580,65,6.363028103540465,11
Peru,2020-03-27,635,66,6.453624998892692,12
Peru,2020-03-28,671,67,6.508769136971682,13
Peru,2020-03-29,852,68,6.747586526829315,14
Peru,2020-03-30,950,69,6.856461984594587,15
Peru,2020-03-31,1065,70,6.970730078143525,16
Peru,2020-04-01,1323,71,7.187657164114956,17
Peru,2020-04-02,1414,72,7.254177846456518,18
Peru,2020-04-03,1595,73,7.374629015218945,19
Peru,2020-04-04,1746,74,7.465082736399547,20
Peru,2020-04-05,2281,75,7.732369222284388,21
Peru,2020-04-06,2561,76,7.848153086199526,22
Peru,2020-04-07,2954,77,7.9909154630913255,23
Peru,2020-04-08,4342,78,8.376090350438238,24
Peru,2020-04-09,5256,79,8.567125560164447,25
Peru,2020-04-10,5897,80,8.682199026000504,26
Peru,2020-04-11,6848,81,8.831711917821577,27
Peru,2020-04-12,7519,82,8.925188429378027,28
Peru,2020-04-13,9784,83,9.188503677367008,29
Peru,2020-04-14,10303,84,9.240190393945069,30
Peru,2020-04-15,11475,85,9.347926034928745,31
Peru,2020-04-16,12491,86,9.43276366396591,32
Peru,2020-04-17,13489,87,9.50962981746968,33
Peru,2020-04-18,14420,88,9.57637141083894,34
Peru,2020-04-19,15628,89,9.656819456174961,35
Peru,2020-04-20,16325,90,9.700452954144632,36
Peru,2020-04-21,17837,91,9.789030230558303,37
Peru,2020-04-22,19250,92,9.86526633971593,38
Peru,2020-04-23,20914,93,9.948174070158535,39
Peru,2020-04-24,21648,94,9.982668350410568,40
Peru,2020-04-25,25331,95,10.139784221095251,41
Peru,2020-04-26,27517,96,10.222559274477174,42
Peru,2020-04-27,28699,97,10.264617557935098,43
Peru,2020-04-28,31190,98,10.347852809601848,44
Peru,2020-04-29,33931,99,10.432084329787237,45
Peru,2020-04-30,36976,100,10.518024332514162,46
Peru,2020-05-01,40459,101,10.608044394647637,47
Peru,2020-05-02,42534,102,10.658059035083072,48
Peru,2020-05-03,45928,103,10.734830231847473,49
Peru,2020-05-04,47372,104,10.765786615841385,50
Peru,2020-05-05,51189,105,10.843279944195375,51
Peru,2020-05-06,54817,106,10.91175564380625,52
Peru,2020-05-07,58526,107,10.977226378928215,53
Peru,2020-05-08,61847,108,11.032418872198015,54
Peru,2020-05-09,65015,109,11.08237329148542,55
Peru,2020-05-10,67307,110,11.11701952211103,56
Peru,2020-05-11,68822,111,11.139278740248583,57
Russia,2020-02-10,2,20,0.6931471805599453,1
Russia,2020-02-11,2,21,0.6931471805599453,2
Russia,2020-02-12,2,22,0.6931471805599453,3
Russia,2020-02-13,2,23,0.6931471805599453,4
Russia,2020-02-14,2,24,0.6931471805599453,5
Russia,2020-02-15,2,25,0.6931471805599453,6
Russia,2020-02-16,2,26,0.6931471805599453,7
Russia,2020-02-17,2,27,0.6931471805599453,8
Russia,2020-02-18,2,28,0.6931471805599453,9
Russia,2020-02-19,2,29,0.6931471805599453,10
Russia,2020-02-20,2,30,0.6931471805599453,11
Russia,2020-02-21,2,31,0.6931471805599453,12
Russia,2020-02-22,2,32,0.6931471805599453,13
Russia,2020-02-23,2,33,0.6931471805599453,14
Russia,2020-02-24,2,34,0.6931471805599453,15
Russia,2020-02-25,2,35,0.6931471805599453,16
Russia,2020-02-26,2,36,0.6931471805599453,17
Russia,2020-02-27,2,37,0.6931471805599453,18
Russia,2020-02-28,2,38,0.6931471805599453,19
Russia,2020-02-29,2,39,0.6931471805599453,20
Russia,2020-03-01,2,40,0.6931471805599453,21
Russia,2020-03-02,3,41,1.0986122886681098,22
Russia,2020-03-03,3,42,1.0986122886681098,23
Russia,2020-03-04,3,43,1.0986122886681098,24
Russia,2020-03-05,4,44,1.3862943611198906,25
Russia,2020-03-06,13,45,2.5649493574615367,26
Russia,2020-03-07,13,46,2.5649493574615367,27
Russia,2020-03-08,17,47,2.833213344056216,28
Russia,2020-03-09,17,48,2.833213344056216,29
Russia,2020-03-10,20,49,2.995732273553991,30
Russia,2020-03-11,20,50,2.995732273553991,31
Russia,2020-03-12,28,51,3.332204510175204,32
Russia,2020-03-13,45,52,3.8066624897703196,33
Russia,2020-03-14,59,53,4.07753744390572,34
Russia,2020-03-15,63,54,4.143134726391533,35
Russia,2020-03-16,90,55,4.499809670330265,36
Russia,2020-03-17,114,56,4.736198448394496,37
Russia,2020-03-18,147,57,4.990432586778736,38
Russia,2020-03-19,199,58,5.293304824724492,39
Russia,2020-03-20,253,59,5.53338948872752,40
Russia,2020-03-21,306,60,5.723585101952381,41
Russia,2020-03-22,367,61,5.905361848054571,42
Russia,2020-03-23,438,62,6.082218910376446,43
Russia,2020-03-24,495,63,6.20455776256869,44
Russia,2020-03-25,658,64,6.489204931325317,45
Russia,2020-03-26,840,65,6.733401891837359,46
Russia,2020-03-27,1036,66,6.943122422819428,47
Russia,2020-03-28,1264,67,7.142036574706803,48
Russia,2020-03-29,1534,68,7.335633981927201,49
Russia,2020-03-30,1836,69,7.515344571180436,50
Russia,2020-03-31,2337,70,7.756623334538858,51
Russia,2020-04-01,2777,71,7.9291264873067995,52
Russia,2020-04-02,3548,72,8.17413934342947,53
Russia,2020-04-03,4149,73,8.330622620332868,54
Russia,2020-04-04,4731,74,8.461891875631148,55
Russia,2020-04-05,5389,75,8.592115117933497,56
Russia,2020-04-06,6343,76,8.755107121633896,57
Russia,2020-04-07,7497,77,8.922258219503062,58
Russia,2020-04-08,8672,78,9.067854723679428,59
Russia,2020-04-09,10131,79,9.223355309053677,60
Russia,2020-04-10,11917,80,9.385721231090805,61
Russia,2020-04-11,13584,81,9.516647908551128,62
Russia,2020-04-12,15770,82,9.665864679957084,63
Russia,2020-04-13,18328,83,9.816185224133331,64
Russia,2020-04-14,21102,84,9.957123101702038,65
Russia,2020-04-15,24490,85,10.106020149946213,66
Russia,2020-04-16,27938,86,10.237743048287497,67
Russia,2020-04-17,32008,87,10.373741150537072,68
Russia,2020-04-18,36793,88,10.513062888672096,69
Russia,2020-04-19,42853,89,10.665530933243835,70
Russia,2020-04-20,47121,90,10.760474040511141,71
Russia,2020-04-21,52763,91,10.87356546647324,72
Russia,2020-04-22,57999,92,10.968181048000611,73
Russia,2020-04-23,62773,93,11.047280323701445,74
Russia,2020-04-24,68622,94,11.13636846200927,75
Russia,2020-04-25,74588,95,11.219734915343984,76
Russia,2020-04-26,80949,96,11.30157460572497,77
Russia,2020-04-27,87147,97,11.37535162694775,78
Russia,2020-04-28,93558,98,11.44633684381294,79
Russia,2020-04-29,99399,99,11.506897332231887,80
Russia,2020-04-30,106498,100,11.57588148461256,81
Russia,2020-05-01,114431,101,11.64772730024063,82
Russia,2020-05-02,124054,102,11.728472233662561,83
Russia,2020-05-03,134687,103,11.810708846976329,84
Russia,2020-05-04,145268,104,11.886335591304682,85
Russia,2020-05-05,155370,105,11.953564648086047,86
Russia,2020-05-06,165929,106,12.019315265000934,87
Russia,2020-05-07,177160,107,12.084808558037135,88
Russia,2020-05-08,187859,108,12.143446960421382,89
Russia,2020-05-09,198676,109,12.19943063614163,90
Russia,2020-05-10,209688,110,12.25337599064604,91
Russia,2020-05-11,221344,111,12.307473331400312,92
Spain,2020-02-11,2,21,0.6931471805599453,1
Spain,2020-02-12,2,22,0.6931471805599453,2
Spain,2020-02-13,2,23,0.6931471805599453,3
Spain,2020-02-14,2,24,0.6931471805599453,4
Spain,2020-02-15,2,25,0.6931471805599453,5
Spain,2020-02-16,2,26,0.6931471805599453,6
Spain,2020-02-17,2,27,0.6931471805599453,7
Spain,2020-02-18,2,28,0.6931471805599453,8
Spain,2020-02-19,2,29,0.6931471805599453,9
Spain,2020-02-20,2,30,0.6931471805599453,10
Spain,2020-02-21,2,31,0.6931471805599453,11
Spain,2020-02-22,2,32,0.6931471805599453,12
Spain,2020-02-23,2,33,0.6931471805599453,13
Spain,2020-02-24,2,34,0.6931471805599453,14
Spain,2020-02-25,6,35,1.791759469228055,15
Spain,2020-02-26,13,36,2.5649493574615367,16
Spain,2020-02-27,15,37,2.70805020110221,17
Spain,2020-02-28,32,38,3.4657359027997265,18
Spain,2020-02-29,45,39,3.8066624897703196,19
Spain,2020-03-01,84,40,4.430816798843313,20
Spain,2020-03-02,120,41,4.787491742782046,21
Spain,2020-03-03,165,42,5.10594547390058,22
Spain,2020-03-04,222,43,5.402677381872279,23
Spain,2020-03-05,259,44,5.556828061699537,24
Spain,2020-03-06,400,45,5.991464547107982,25
Spain,2020-03-07,500,46,6.214608098422191,26
Spain,2020-03-08,673,47,6.511745329644728,27
Spain,2020-03-09,1073,48,6.9782137426306985,28
Spain,2020-03-10,1695,49,7.43543801981455,29
Spain,2020-03-11,2277,50,7.7306140660637395,30
Spain,2020-03-12,2277,51,7.7306140660637395,31
Spain,2020-03-13,5232,52,8.562548893137034,32
Spain,2020-03-14,6391,53,8.762646029650282,33
Spain,2020-03-15,7798,54,8.961622569542543,34
Spain,2020-03-16,9942,55,9.204523486654617,35
Spain,2020-03-17,11748,56,9.37143829231851,36
Spain,2020-03-18,13910,57,9.540363284917488,37
Spain,2020-03-19,17963,58,9.796069365768835,38
Spain,2020-03-20,20410,59,9.92378025580389,39
Spain,2020-03-21,25374,60,10.141480306700544,40
Spain,2020-03-22,28768,61,10.267018937271347,41
Spain,2020-03-23,35136,62,10.466981524869203,42
Spain,2020-03-24,39885,63,10.59375559234523,43
Spain,2020-03-25,49515,64,10.810030932955403,44
Spain,2020-03-26,57786,65,10.964501810788919,45
Spain,2020-03-27,65719,66,11.093143355967271,46
Spain,2020-03-28,73235,67,11.201428727752408,47
Spain,2020-03-29,80110,68,11.291155969209163,48
Spain,2020-03-30,87956,69,11.384591968418661,49
Spain,2020-03-31,95923,70,11.471301065275696,50
Spain,2020-04-01,104118,71,11.553280150318558,51
Spain,2020-04-02,112065,72,11.62683433907801,52
Spain,2020-04-03,119199,73,11.688549644316451,53
Spain,2020-04-04,126168,74,11.745369631167394,54
Spain,2020-04-05,131646,75,11.787871780870004,55
Spain,2020-04-06,136675,76,11.8253611237632,56
Spain,2020-04-07,141942,77,11.863173802440462,57
Spain,2020-04-08,148220,78,11.90645293550535,58
Spain,2020-04-09,153222,79,11.939643129111845,59
Spain,2020-04-10,158273,80,11.972076669098087,60
Spain,2020-04-11,163027,81,12.001671110243198,61
Spain,2020-04-12,166831,82,12.024736602957512,62
Spain,2020-04-13,170099,83,12.044135899471904,63
Spain,2020-04-14,172541,84,12.05839016837128,64
Spain,2020-04-15,177644,85,12.087536826603548,65
Spain,2020-04-16,184948,86,12.12782998346869,66
Spain,2020-04-17,190839,87,12.159185419624698,67
Spain,2020-04-18,191726,88,12.163822548423344,68
Spain,2020-04-19,198674,89,12.199420569449796,69
Spain,2020-04-20,200210,90,12.207122094665745,70
Spain,2020-04-21,204178,91,12.226747441396357,71
Spain,2020-04-22,208389,92,12.247161804358866,72
Spain,2020-04-23,213024,93,12.26916011440043,73
Spain,2020-04-24,202990,94,12.220911995726814,74
Spain,2020-04-25,205905,95,12.23517017635387,75
Spain,2020-04-26,207634,96,12.243532193357222,76
Spain,2020-04-27,209465,97,12.25231193994837,77
Spain,2020-04-28,210773,98,12.258537003954492,78
Spain,2020-04-29,212917,99,12.268657697388447,79
Spain,2020-04-30,213435,100,12.271087615647902,80
Spain,2020-05-01,215216,101,12.279397453948363,81
Spain,2020-05-02,216582,102,12.28572450760275,82
Spain,2020-05-03,217466,103,12.289797795452262,83
Spain,2020-05-04,218011,104,12.292300799213825,84
Spain,2020-05-05,219329,105,12.29832816460527,85
Spain,2020-05-06,220325,106,12.30285900796786,86
Spain,2020-05-07,221447,107,12.307938562183493,87
Spain,2020-05-08,222857,108,12.31428558914456,88
Spain,2020-05-09,223578,109,12.31751562544036,89
Spain,2020-05-10,224350,110,12.320962611404129,90
Spain,2020-05-11,227436,111,12.3346241591143,91
Turkey,2020-03-21,670,60,6.507277712385012,1
Turkey,2020-03-22,1236,61,7.119635638017636,2
Turkey,2020-03-23,1529,62,7.332369205929062,3
Turkey,2020-03-24,1872,63,7.534762657037537,4
Turkey,2020-03-25,2433,64,7.796880342783522,5
Turkey,2020-03-26,3629,65,8.19671240721307,6
Turkey,2020-03-27,5698,66,8.647870515057853,7
Turkey,2020-03-28,7402,67,8.909505512946101,8
Turkey,2020-03-29,9217,68,9.128804883993665,9
Turkey,2020-03-30,10827,69,9.289798293310898,10
Turkey,2020-03-31,13531,70,9.512738628263644,11
Turkey,2020-04-01,15679,71,9.66007751636045,12
Turkey,2020-04-02,18135,72,9.805599051717003,13
Turkey,2020-04-03,20921,73,9.948508718183648,14
Turkey,2020-04-04,23934,74,10.083055321133461,15
Turkey,2020-04-05,27069,75,10.20614444066261,16
Turkey,2020-04-06,30217,76,10.316159958893644,17
Turkey,2020-04-07,34109,77,10.437316558067081,18
Turkey,2020-04-08,38226,78,10.551271191344544,19
Turkey,2020-04-09,42282,79,10.652116742555078,20
Turkey,2020-04-10,47029,80,10.75851971168943,21
Turkey,2020-04-11,52167,81,10.862205390050178,22
Turkey,2020-04-12,56956,82,10.950034318900885,23
Turkey,2020-04-13,61049,83,11.019432099388316,24
Turkey,2020-04-14,65111,84,11.083848784736833,25
Turkey,2020-04-15,69392,85,11.147526866075147,26
Turkey,2020-04-16,74193,86,11.214425085082569,27
Turkey,2020-04-17,78546,87,11.271439719408153,28
Turkey,2020-04-18,82329,88,11.318478693977967,29
Turkey,2020-04-19,86306,89,11.365654399567868,30
Turkey,2020-04-20,90980,90,11.418394981123996,31
Turkey,2020-04-21,95591,91,11.467833952348418,32
Turkey,2020-04-22,98674,92,11.499576766200496,33
Turkey,2020-04-23,101790,93,11.530667146446385,34
Turkey,2020-04-24,104912,94,11.5608771825034,35
Turkey,2020-04-25,107773,95,11.58778244226384,36
Turkey,2020-04-26,110130,96,11.60941676515899,37
Turkey,2020-04-27,112261,97,11.628581796348907,38
Turkey,2020-04-28,114653,98,11.649665454537693,39
Turkey,2020-04-29,117589,99,11.674950772656802,40
Turkey,2020-04-30,120204,100,11.696945578399765,41
Turkey,2020-05-01,122392,101,11.714984287447216,42
Turkey,2020-05-02,124375,102,11.731056474460894,43
Turkey,2020-05-03,126045,103,11.744394265030428,44
Turkey,2020-05-04,127659,104,11.757117925472146,45
Turkey,2020-05-05,129491,105,11.77136665963713,46
Turkey,2020-05-06,131744,106,11.788615924569632,47
Turkey,2020-05-07,133721,107,11.803510818818966,48
Turkey,2020-05-08,135569,108,11.817236014783045,49
Turkey,2020-05-09,137115,109,11.828575268756028,50
Turkey,2020-05-10,138657,110,11.839758536606867,51
Turkey,2020-05-11,139771,111,11.847760648064504,52
United States of America,2020-02-01,8,11,2.0794415416798357,1
United States of America,2020-02-02,8,12,2.0794415416798357,2
United States of America,2020-02-03,11,13,2.3978952727983707,3
United States of America,2020-02-04,11,14,2.3978952727983707,4
United States of America,2020-02-05,11,15,2.3978952727983707,5
United States of America,2020-02-06,11,16,2.3978952727983707,6
United States of America,2020-02-07,11,17,2.3978952727983707,7
United States of America,2020-02-08,11,18,2.3978952727983707,8
United States of America,2020-02-09,11,19,2.3978952727983707,9
United States of America,2020-02-10,11,20,2.3978952727983707,10
United States of America,2020-02-11,12,21,2.4849066497880004,11
United States of America,2020-02-12,12,22,2.4849066497880004,12
United States of America,2020-02-13,13,23,2.5649493574615367,13
United States of America,2020-02-14,13,24,2.5649493574615367,14
United States of America,2020-02-15,13,25,2.5649493574615367,15
United States of America,2020-02-16,13,26,2.5649493574615367,16
United States of America,2020-02-17,13,27,2.5649493574615367,17
United States of America,2020-02-18,13,28,2.5649493574615367,18
United States of America,2020-02-19,13,29,2.5649493574615367,19
United States of America,2020-02-20,13,30,2.5649493574615367,20
United States of America,2020-02-21,15,31,2.70805020110221,21
United States of America,2020-02-22,15,32,2.70805020110221,22
United States of America,2020-02-23,15,33,2.70805020110221,23
United States of America,2020-02-24,51,34,3.9318256327243257,24
United States of America,2020-02-25,51,35,3.9318256327243257,25
United States of America,2020-02-26,57,36,4.04305126783455,26
United States of America,2020-02-27,58,37,4.060443010546419,27
United States of America,2020-02-28,60,38,4.0943445622221,28
United States of America,2020-02-29,68,39,4.219507705176107,29
United States of America,2020-03-01,74,40,4.30406509320417,30
United States of America,2020-03-02,98,41,4.584967478670572,31
United States of America,2020-03-03,118,42,4.770684624465665,32
United States of America,2020-03-04,149,43,5.003946305945459,33
United States of America,2020-03-05,217,44,5.37989735354046,34
United States of America,2020-03-06,262,45,5.568344503761097,35
United States of America,2020-03-07,402,46,5.996452088619021,36
United States of America,2020-03-08,518,47,6.249975242259483,37
United States of America,2020-03-09,583,48,6.368187186350492,38
United States of America,2020-03-10,959,49,6.8658910748834385,39
United States of America,2020-03-11,1281,50,7.155396301896734,40
United States of America,2020-03-12,1663,51,7.416378479192928,41
United States of America,2020-03-13,2179,52,7.68662133494462,42
United States of America,2020-03-14,2727,53,7.910957382845589,43
United States of America,2020-03-15,3499,54,8.160232492367689,44
United States of America,2020-03-16,4632,55,8.440744019252831,45
United States of America,2020-03-17,6421,56,8.76732914779405,46
United States of America,2020-03-18,7783,57,8.959697146959389,47
United States of America,2020-03-19,13747,58,9.52857589747142,48
United States of America,2020-03-20,19273,59,9.866460431699052,49
United States of America,2020-03-21,25600,60,10.150347630467653,50
United States of America,2020-03-22,33276,61,10.412591695403778,51
United States of America,2020-03-23,43843,62,10.68837034993756,52
United States of America,2020-03-24,53736,63,10.8918384469467,53
United States of America,2020-03-25,65778,64,11.094040714902595,54
United States of America,2020-03-26,83836,65,11.33661778849305,55
United States of America,2020-03-27,101657,66,11.529359680433648,56
United States of America,2020-03-28,121465,67,11.707381434420183,57
United States of America,2020-03-29,140909,68,11.85586957093556,58
United States of America,2020-03-30,161831,69,11.994307859815821,59
United States of America,2020-03-31,188172,70,12.145111717169032,60
United States of America,2020-04-01,213242,71,12.270182949996071,61
United States of America,2020-04-02,243622,72,12.40337312272686,62
United States of America,2020-04-03,275367,73,12.525860032388957,63
United States of America,2020-04-04,308650,74,12.639963227822042,64
United States of America,2020-04-05,336802,75,12.727250499574957,65
United States of America,2020-04-06,366317,76,12.811254357736402,66
United States of America,2020-04-07,397121,77,12.891996299125749,67
United States of America,2020-04-08,428654,78,12.968405345685898,68
United States of America,2020-04-09,462780,79,13.0450070581561,69
United States of America,2020-04-10,496535,80,13.115409253436997,70
United States of America,2020-04-11,526396,81,13.17380906018018,71
United States of America,2020-04-12,555313,82,13.227287197724625,72
United States of America,2020-04-13,580619,83,13.271850054804705,73
United States of America,2020-04-14,607670,84,13.317387250441167,74
United States of America,2020-04-15,636350,85,13.363504005420193,75
United States of America,2020-04-16,667592,86,13.411432487474531,76
United States of America,2020-04-17,699706,87,13.458415525800838,77
United States of America,2020-04-18,732197,88,13.503804882418688,78
United States of America,2020-04-19,758809,89,13.53950537780555,79
United States of America,2020-04-20,784326,90,13.572580029231425,80
United States of America,2020-04-21,811865,91,13.607089349164093,81
United States of America,2020-04-22,840351,92,13.64157494068437,82
United States of America,2020-04-23,869170,93,13.675294012272685,83
United States of America,2020-04-24,905358,94,13.716085724571377,84
United States of America,2020-04-25,938154,95,13.751669393616925,85
United States of America,2020-04-26,965785,96,13.780696521135097,86
United States of America,2020-04-27,988197,97,13.80363734956647,87
United States of America,2020-04-28,1012582,98,13.828014062337829,88
United States of America,2020-04-29,1039909,99,13.854643767289208,89
United States of America,2020-04-30,1069424,100,13.882630743736057,90
United States of America,2020-05-01,1103461,101,13.913962161961042,91
United States of America,2020-05-02,1132539,102,13.939972572832476,92
United States of America,2020-05-03,1158040,103,13.96223947883284,93
United States of America,2020-05-04,1180375,104,13.98134274256537,94
United States of America,2020-05-05,1204351,105,14.001451390604005,95
United States of America,2020-05-06,1229331,106,14.021980676940988,96
United States of America,2020-05-07,1257023,107,14.044256784938797,97
United States of America,2020-05-08,1283929,108,14.06543546575301,98
United States of America,2020-05-09,1309550,109,14.085194124713379,99
United States of America,2020-05-10,1329260,110,14.100132954377594,100
United States of America,2020-05-11,1347881,111,14.114044287625825,101
United Kingdom,2020-02-10,8,20,2.0794415416798357,1
United Kingdom,2020-02-11,8,21,2.0794415416798357,2
United Kingdom,2020-02-12,9,22,2.1972245773362196,3
United Kingdom,2020-02-13,9,23,2.1972245773362196,4
United Kingdom,2020-02-14,9,24,2.1972245773362196,5
United Kingdom,2020-02-15,9,25,2.1972245773362196,6
United Kingdom,2020-02-16,9,26,2.1972245773362196,7
United Kingdom,2020-02-17,9,27,2.1972245773362196,8
United Kingdom,2020-02-18,9,28,2.1972245773362196,9
United Kingdom,2020-02-19,9,29,2.1972245773362196,10
United Kingdom,2020-02-20,9,30,2.1972245773362196,11
United Kingdom,2020-02-21,9,31,2.1972245773362196,12
United Kingdom,2020-02-22,9,32,2.1972245773362196,13
United Kingdom,2020-02-23,9,33,2.1972245773362196,14
United Kingdom,2020-02-24,13,34,2.5649493574615367,15
United Kingdom,2020-02-25,13,35,2.5649493574615367,16
United Kingdom,2020-02-26,13,36,2.5649493574615367,17
United Kingdom,2020-02-27,15,37,2.70805020110221,18
United Kingdom,2020-02-28,20,38,2.995732273553991,19
United Kingdom,2020-02-29,23,39,3.1354942159291497,20
United Kingdom,2020-03-01,36,40,3.58351893845611,21
United Kingdom,2020-03-02,40,41,3.6888794541139363,22
United Kingdom,2020-03-03,51,42,3.9318256327243257,23
United Kingdom,2020-03-04,86,43,4.454347296253507,24
United Kingdom,2020-03-05,116,44,4.7535901911063645,25
United Kingdom,2020-03-06,164,45,5.099866427824199,26
United Kingdom,2020-03-07,207,46,5.332718793265369,27
United Kingdom,2020-03-08,274,47,5.6131281063880705,28
United Kingdom,2020-03-09,322,48,5.7745515455444085,29
United Kingdom,2020-03-10,384,49,5.950642552587727,30
United Kingdom,2020-03-11,459,50,6.129050210060545,31
United Kingdom,2020-03-12,459,51,6.129050210060545,32
United Kingdom,2020-03-13,802,52,6.687108607866515,33
United Kingdom,2020-03-14,1144,53,7.042286171939743,34
United Kingdom,2020-03-15,1145,54,7.0431599159883405,35
United Kingdom,2020-03-16,1551,55,7.346655163176539,36
United Kingdom,2020-03-17,1960,56,7.580699752224563,37
United Kingdom,2020-03-18,2642,57,7.879291485082271,38
United Kingdom,2020-03-19,2716,58,7.906915488678587,39
United Kingdom,2020-03-20,4014,59,8.297543529356284,40
United Kingdom,2020-03-21,5067,60,8.53050420547591,41
United Kingdom,2020-03-22,5745,61,8.656085190282855,42
United Kingdom,2020-03-23,6726,62,8.813735892300215,43
United Kingdom,2020-03-24,8164,63,9.007489523929735,44
United Kingdom,2020-03-25,9640,64,9.17367638760459,45
United Kingdom,2020-03-26,11812,65,9.376871242863814,46
United Kingdom,2020-03-27,14745,66,9.598659321249377,47
United Kingdom,2020-03-28,17312,67,9.759155181646207,48
United Kingdom,2020-03-29,19780,68,9.892426605176704,49
United Kingdom,2020-03-30,22453,69,10.019179514532201,50
United Kingdom,2020-03-31,25481,70,10.145688355383795,51
United Kingdom,2020-04-01,29865,71,10.304442505166406,52
United Kingdom,2020-04-02,34173,72,10.439191137568022,53
United Kingdom,2020-04-03,38689,73,10.563310600888576,54
United Kingdom,2020-04-04,42477,74,10.65671803195308,55
United Kingdom,2020-04-05,48436,75,10.787998617874257,56
United Kingdom,2020-04-06,52279,76,10.864350039781693,57
United Kingdom,2020-04-07,55949,77,10.932195840479363,58
United Kingdom,2020-04-08,61474,78,11.026369600176976,59
United Kingdom,2020-04-09,65872,79,11.095468744009686,60
United Kingdom,2020-04-10,74605,80,11.219962808074522,61
United Kingdom,2020-04-11,79874,81,11.28820567203965,62
United Kingdom,2020-04-12,85206,82,11.352827132873069,63
United Kingdom,2020-04-13,89570,83,11.402775721469242,64
United Kingdom,2020-04-14,94845,84,11.459999259160822,65
United Kingdom,2020-04-15,99483,85,11.507742054278074,66
United Kingdom,2020-04-16,104145,86,11.553539437855484,67
United Kingdom,2020-04-17,109769,87,11.606133436682683,68
United Kingdom,2020-04-18,115314,88,11.65541412126246,69
United Kingdom,2020-04-19,121172,89,11.704966302825094,70
United Kingdom,2020-04-20,125856,90,11.742893675231537,71
United Kingdom,2020-04-21,130172,91,11.776611931865789,72
United Kingdom,2020-04-22,134638,92,11.81034497432774,73
United Kingdom,2020-04-23,139246,93,11.843997432062768,74
United Kingdom,2020-04-24,144640,94,11.882003175626004,75
United Kingdom,2020-04-25,149569,95,11.915513103798302,76
United Kingdom,2020-04-26,154037,96,11.944948112278277,77
United Kingdom,2020-04-27,158348,97,11.972550421637576,78
United Kingdom,2020-04-28,162350,98,11.997509777530992,79
United Kingdom,2020-04-29,166441,99,12.022396171249941,80
United Kingdom,2020-04-30,172481,100,12.058042364459617,81
United Kingdom,2020-05-01,178685,101,12.093379758060882,82
United Kingdom,2020-05-02,183500,102,12.119969946476761,83
United Kingdom,2020-05-03,187842,103,12.143356462924642,84
United Kingdom,2020-05-04,191832,104,12.164375267973965,85
United Kingdom,2020-05-05,196243,105,12.1871089662187,86
United Kingdom,2020-05-06,202359,106,12.217798626705582,87
United Kingdom,2020-05-07,207977,107,12.245182775646299,88
United Kingdom,2020-05-08,212629,108,12.267304141984468,89
United Kingdom,2020-05-09,216525,109,12.285461293199246,90
United Kingdom,2020-05-10,220449,110,12.303421654599791,91
United Kingdom,2020-05-11,224332,111,12.320882376404688,92
